Frame,X1,Y1,Flag1,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4,X5,Y5,Flag5,X6,Y6,Flag6,X7,Y7,Flag7,X8,Y8,Flag8,X9,Y9,Flag9,X10,Y10,Flag10,X11,Y11,Flag11,X12,Y12,Flag12,X13,Y13,Flag13,X14,Y14,Flag14,X15,Y15,Flag15,X16,Y16,Flag16,X17,Y17,Flag17,X18,Y18,Flag18,X19,Y19,Flag19,X20,Y20,Flag20,X21,Y21,Flag21,X22,Y22,Flag22,X23,Y23,Flag23,X24,Y24,Flag24,X25,Y25,Flag25,X26,Y26,Flag26,X27,Y27,Flag27,X28,Y28,Flag28,X29,Y29,Flag29,X30,Y30,Flag30,X31,Y31,Flag31,X32,Y32,Flag32,X33,Y33,Flag33,X34,Y34,Flag34,X35,Y35,Flag35,X36,Y36,Flag36,X37,Y37,Flag37,X38,Y38,Flag38,X39,Y39,Flag39,X40,Y40,Flag40,X41,Y41,Flag41,X42,Y42,Flag42,X43,Y43,Flag43,X44,Y44,Flag44,X45,Y45,Flag45,X46,Y46,Flag46,X47,Y47,Flag47,X48,Y48,Flag48,X49,Y49,Flag49,X50,Y50,Flag50,X51,Y51,Flag51,X52,Y52,Flag52,X53,Y53,Flag53,X54,Y54,Flag54,X55,Y55,Flag55,X56,Y56,Flag56,X57,Y57,Flag57,X58,Y58,Flag58,X59,Y59,Flag59,X60,Y60,Flag60,X61,Y61,Flag61,X62,Y62,Flag62,X63,Y63,Flag63,X64,Y64,Flag64
Tracks 1 to 64
41,497.96667,156.36667, ,497.7353,174.26471, ,1325.1786,250.57143, ,1146.9117,267.38235, ,804.7353,422.7353, ,678.7286,417.52856, ,918.0,668.5, ,1150.9117,663.3823, ,718.88464,609.11536, ,1189.0,619.7222, ,976.9211,141.07895, ,941.1667,273.23334, ,1015.5,86.5, ,953.9,542.0143, ,780.3421,372.3421, ,896.6579,286.3421, ,1139.0,104.0, ,932.0,107.7, ,725.1061,331.5303, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42,492.0,151.21428, ,506.0,177.5, ,1319.2,252.65, ,1146.6,265.45, ,813.0333,419.63333, ,679.7143,417.4643, ,924.0333,672.36664, ,1153.46,660.74, ,726.0,607.0, ,1193.75,617.8, ,976.1316,135.02632, ,945.1667,268.76666, ,1020.4,79.45, ,953.175,544.475, ,775.5,374.0, ,898.0,290.72223, ,1138.4048,103.309525, ,930.6177,108.911766, ,729.875,333.40625, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43,499.375,150.4375, ,511.1,177.1, ,1318.4697,250.10606, ,1150.25,263.875, ,813.5,423.14706, ,682.28125,417.875, ,926.2143,670.0, ,1156.1957,661.15216, ,726.7,606.5, ,1199.9706,613.67645, ,972.6177,134.91176, ,945.5,265.2143, ,1017.3,77.65, ,956.93243,545.9865, ,774.0,370.5, ,894.0,284.72223, ,1141.0,105.0, ,926.6579,107.6579, ,735.5278,341.19446, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44,499.9,144.9, ,510.0,174.0, ,1316.6025,250.98718, ,1143.9,257.9, ,813.0,424.0, ,685.1111,420.52777, ,926.0,671.7857, ,1156.1364,664.0, ,722.63336,608.7, ,1195.5,615.6429, ,970.45,134.4, ,942.11536,265.8846, ,1018.0,77.0, ,959.7759,545.84485, ,772.25,373.125, ,895.08826,283.38235, ,1136.0883,103.382355, ,922.0263,107.76316, ,739.7286,337.7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45,500.83334,144.23334, ,511.1875,174.375, ,1318.9073,247.57408, ,1145.0,250.72223, ,809.7778,424.6111, ,686.47296,422.47296, ,924.11536,670.11536, ,1152.8,662.0, ,728.5,609.0, ,1194.921,614.7632, ,971.7381,141.21428, ,945.0,263.2143, ,1017.2143,75.7381, ,957.3684,543.0263, ,773.91174,376.38235, ,892.5,276.14706, ,1138.1666,102.5, ,919.119,100.97619, ,736.7941,338.7353, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
46,501.5625,134.8125, ,517.0,174.78572, ,1320.0143,250.12857, ,1138.9,253.9, ,808.5,422.0, ,685.40625,422.84375, ,926.7857,671.0, ,1150.0,663.5, ,728.63336,609.9667, ,1189.7222,616.8333, ,973.0,140.0, ,943.25,271.125, ,1019.65,77.8, ,961.35297,542.7353, ,768.3125,378.8125, ,897.2647,277.7353, ,1140.3422,104.3421, ,922.5,97.5, ,737.0484,343.9516, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
47,499.85294,134.5, ,514.86365,175.40909, ,1322.94,247.3, ,1138.3889,250.77777, ,808.0,418.0, ,681.5455,423.29544, ,924.25,668.8333, ,1158.55,663.25, ,731.3182,613.3182, ,1185.1,613.8, ,966.4,137.45, ,940.63336,270.96667,*,1026.1316,71.710526, ,962.8333,540.2778, ,769.3823,382.08823, ,897.0,277.27777, ,1143.5,108.25, ,922.5909,95.40909, ,734.75,343.75, ,812.85,29.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
48,504.61765,131.91176, ,505.0,176.78572, ,1327.375,255.1, ,1131.9117,252.61765, ,810.3889,419.22223, ,681.32855,431.01428, ,923.11536,667.11536, ,1157.0172,664.2586, ,731.0,615.0, ,1186.1154,615.5, ,965.9211,136.60527, ,943.88464,272.8846, ,1017.55,72.6, ,960.4677,540.8871, ,772.5,381.0, ,888.91174,275.38235, ,1149.1316,111.710526, ,920.0,95.7, ,738.2222,340.6111, ,817.9211,22.605263, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
49,508.875,129.25, ,503.13635,175.59091, ,1325.0,255.5, ,1134.1471,252.5, ,808.91174,419.61765, ,684.36487,428.68918, ,919.96155,671.6539, ,1159.1316,671.0789, ,730.88464,613.88464, ,1191.0,618.0, ,969.9286,135.88095, ,946.9545,273.86365, ,1017.0238,80.11905, ,960.36664,536.7, ,772.1,377.1, ,892.0,273.27777, ,1147.921,111.39474, ,925.2778,91.0, ,739.4459,341.01352, ,822.2826,20.108696, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
50,506.14706,127.97059, ,496.13635,178.59091, ,1324.7162,251.82433, ,1129.3889,252.77777, ,807.3823,418.08823, ,685.7069,426.77585, ,914.88464,672.11536, ,1158.8684,671.9737, ,728.8571,617.7143, ,1189.375,620.1667, ,967.7,138.3, ,948.5,272.65384, ,1019.25,80.45, ,962.0926,537.4259, ,775.3823,368.08823, ,892.2895,279.1316, ,1149.7106,111.5, ,924.5,91.5, ,739.5,335.7973, ,824.5,25.636364, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
51,504.0,129.0, ,495.65384,179.26923, ,1329.4143,245.44286, ,1129.9706,252.14706, ,813.75,416.9375, ,690.8143,429.32858, ,917.0,674.2143, ,1160.5,670.0, ,730.8571,618.2857, ,1193.4375,624.625, ,973.15,131.85, ,948.6667,275.41666, ,1019.1316,79.97369, ,957.95715,531.9286, ,774.08826,367.38235, ,891.44446,279.27777, ,1145.65,107.8, ,921.7,92.7, ,742.32855,331.1857, ,824.2727,26.227272, ,687.3461,294.80768, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
52,507.5,126.5, , , , , , , ,1131.3889,249.55556, ,810.2778,417.0, ,691.425,430.65, ,913.11536,670.7308, ,1156.45,663.6, ,725.1429,614.2857, ,1191.3182,619.1818, ,972.15,131.8, ,945.13635,272.5909, ,1023.119,80.7381, ,957.5303,533.3182, ,769.3823,367.91177, ,891.0,276.5, ,1149.2,107.6, ,922.2895,92.86842, ,745.17645,331.20587, ,829.5,22.636364, ,690.14,303.74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
53,508.3889,127.22222, , , , , , , ,1139.1875,248.3125, ,809.32355,423.55884, ,695.3421,430.07895, ,911.0,672.7857, ,1155.1666,664.375, ,731.75,608.8333, ,1186.5,614.0, ,974.15,137.8, ,944.8077,271.5, ,1022.7381,82.88095, ,957.0,533.0, ,776.08826,372.38235, ,893.0,274.27777, ,1141.738,104.88095, ,923.76086,94.45652, ,742.9359,327.91025, ,828.6818,21.227272, ,685.2619,304.92856, ,1338.1487,244.06757, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
54,505.6111,125.05556, , , , , , , ,1135.0883,248.61765, ,814.3333,420.22223, ,694.4474,425.73685, ,915.0,672.7857, ,1149.7222,659.6111, ,729.2143,606.0, ,1187.9736,614.7632, ,975.1,139.55, ,940.6875,273.8125, ,1021.4,90.45, ,953.86664,532.13336, ,777.63336,373.96667, ,890.5,279.0, ,1136.25,103.25, ,919.6905,90.59524, ,742.4459,329.04053, ,831.0,21.0, ,692.44116,305.02942, ,1337.6777,243.67778, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
55,505.67648,121.55882, , , , , , , ,1139.5,246.83333, ,817.7105,425.5, ,689.9,424.46, ,913.5,680.5, ,1145.5,663.0, ,730.3182,605.6818, ,1189.02,612.62, ,974.0789,140.92105, ,936.63336,269.96667, ,1020.6579,86.6579, ,953.7121,535.86365, ,776.7778,367.6111, ,891.08826,278.38235, ,1139.4474,110.710526, ,918.45,87.6, ,742.8,328.96667, ,831.9286,24.880953, ,692.9,307.85, ,1340.1296,239.01852, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
56,511.38235,126.088234, , , , , , , ,1137.9117,246.61765, ,821.5,431.0, ,695.5,422.30768, ,910.25,679.8333, ,1146.591,665.2273, ,728.2143,605.0, ,1188.6364,610.13635, ,976.3947,138.28947, ,935.03845,270.26923, ,1017.3,90.3, ,955.7647,534.5, ,782.1875,368.625, ,894.0,278.27777, ,1136.2368,113.86842, ,920.6429,84.309525, ,743.3947,327.92105, ,837.9286,28.880953, ,693.7162,303.6081, ,1337.6111,237.35185, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
57,519.8333,127.23333, , , , , , , ,1135.5,248.14706, ,823.0,428.5, ,691.56665,423.86667, ,914.7857,680.0, ,1147.6666,662.5, ,729.6429,604.2143, ,1186.6154,608.5, ,980.1,142.25, ,935.3,272.2, ,1012.9286,91.88095, ,957.2778,534.6111, ,782.25,367.875, ,898.2778,280.94446, ,1140.3096,116.35714, ,920.3421,85.3421, ,746.2222,333.83334, ,840.95,23.75, ,693.8889,300.16666, ,1333.6,234.66667, ,1179.6818,294.31818, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
58,516.43335,127.3, , , , , , , ,1137.6111,242.22223, ,821.7222,425.44446, ,690.46875,420.96875, ,918.11536,678.11536, ,1146.7,663.2, ,727.3182,597.6818, ,1191.2097,609.629, ,981.0,139.0, ,932.0,273.3, ,1012.7857,93.92857, ,960.5833,533.5278, ,782.0,369.5, ,901.23334,282.16666, ,1136.7106,117.13158, ,919.45,87.4, ,747.2368,332.71054, ,843.0789,20.921053, ,697.7414,296.36206, ,1337.3055,230.94444, ,1177.7,288.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
59,520.56665,132.1, , , , , , , ,1139.875,247.0625, ,824.5,425.0, ,691.6852,420.05554, ,922.0,677.0, ,1147.909,660.5455, ,725.5,599.7, ,1193.079,609.8158, ,980.1818,139.09091, ,931.6111,266.22223,*,1015.7105,92.447365, ,959.91174,540.82355, ,780.5,364.14706, ,899.6177,285.97058, ,1138.0,119.0, ,915.25,81.25, ,748.2436,331.93588, ,840.9286,24.119047, ,693.63794,296.9138, ,1338.1316,231.05263, ,1179.0,292.2143, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
60, , , , , , , , , ,1131.7778,245.61111, , , , ,691.26746,418.52325, ,918.5909,678.86365, ,1149.5,659.86365, ,729.5,600.0, ,1191.26,606.46, ,985.7105,143.97368, ,929.6111,270.77777, ,1017.0,90.0, ,965.4677,536.5, ,777.0,364.27777, ,906.8889,285.22223, ,1139.8529,119.02941, ,915.25,79.75, ,744.0,331.66666, ,836.413,21.717392, ,691.5,304.0, ,1341.8462,233.96153, ,1178.3422,294.6579, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
61, , , , , , , , , ,1129.0883,250.38235, , , , ,695.5,418.05173, ,914.5833,672.6667, , , , ,729.0,597.5, ,1195.3182,608.1818, ,988.1842,143.3421, ,931.5,275.14706, ,1012.85,96.8, ,967.35297,543.7353, ,780.0,359.27777, ,910.08826,285.61765, ,1135.5,111.710526, ,915.5,80.5, ,749.04285,333.58572, ,834.2826,23.108696, ,689.625,311.33334, ,1346.4791,239.95833, ,1182.6333,292.96667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
62, , , , , , , , , ,1134.9706,248.14706, , , , ,693.6316,418.8684, ,915.0,672.7857, , , , ,727.5,596.5, ,1192.9073,611.94446, ,983.5,147.5, ,934.3421,273.3421, ,1012.15,98.05, ,967.12164,541.7432, ,779.5,349.39474, ,910.0,284.72223, ,1134.7106,106.5, ,916.6905,85.35714, ,749.6622,326.8243, ,833.9286,24.880953, ,689.881,313.92856, ,1342.5,242.0, ,1183.5,293.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
63, , , , , , , , , ,1128.5,251.14706, , , , ,692.64703,421.91177, ,916.1429,670.2857, , , , ,732.0,597.7857, ,1197.5454,615.2273, ,981.0,151.0, ,932.5,273.5, ,1008.9286,100.88095, ,969.575,543.775, ,775.0,353.5, ,909.91174,286.38235, ,1133.7106,111.5, ,916.9737,87.5, ,744.9167,327.1111, ,838.7857,19.214285, ,690.43335,309.36667, ,1347.8226,240.59677, ,1186.8,296.4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
64, , , , , , , , , ,1130.45,243.4, , , , ,699.62244,424.58163, ,918.9,670.1, , , , ,735.7857,595.0, ,1199.9286,614.3571, ,983.0,154.0, ,934.4,278.45, ,1012.0,97.0, ,969.1667,548.12964, ,771.5,361.14706, ,909.8333,282.5, ,1131.3422,107.3421, ,917.7105,88.447365, ,742.2105,330.07895, ,830.7,20.65, ,692.0185,315.64816, ,1349.75,240.90625, ,1189.375,299.1875, ,699.13635,391.5909, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
65, , , , , , , , , ,1126.0,241.78572, , , , ,698.62,427.3, ,917.88464,666.88464, , , , ,736.11536,592.11536, ,1203.0,616.0, ,981.0,149.72223, ,933.2647,279.44116,*,1008.54346,97.76087, ,970.5,548.2561, ,766.0,355.0, ,905.0263,279.1316, ,1133.0883,110.382355, ,913.0263,90.13158, ,738.3461,332.6282, ,832.9286,19.880953, ,686.5,312.8846, ,1352.8334,239.89394, ,1188.0883,297.38235, ,698.6429,390.9643, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
66, , , , , , , , , ,1124.1666,243.76666, , , , ,697.3889,429.44446, ,920.9167,668.75, , , , ,738.11536,588.11536, ,1204.3846,621.1539, ,983.2895,153.5, ,932.8889,282.77777, ,1004.2143,104.54762, ,969.7759,548.9483, ,761.6111,346.77777, ,908.0,283.0, ,1131.5,112.5, ,913.1842,86.6579, ,732.0814,334.98837, ,832.0,19.5, ,689.0,314.3846, ,1350.46,236.62, ,1184.9117,296.38235, ,691.9516,385.75806, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
67, , , , , , , , , ,1125.8077,248.5, , , , ,697.6212,427.65152, ,918.88464,661.88464, , , , ,737.8333,587.25, ,1206.35,618.45, ,980.0714,157.11905, ,933.0,278.27777, ,1005.1957,105.28261, ,972.2143,545.0357, ,759.7222,342.0, ,914.8333,284.5, ,1136.2142,108.88095, ,914.6,80.45, ,727.4697,334.31818, ,834.0,18.0, ,687.6053,314.07895, ,1350.0778,234.1, ,1184.5,299.14706, ,694.1774,386.2097, ,656.63336,493.96667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
68, , , , , , , , , ,1119.0,251.21428, , , , ,703.7222,428.22223, ,921.2143,659.0, , , , ,739.8,582.8, ,1199.6305,620.9783, ,988.5952,154.69048, ,929.8333,280.5, ,1004.0,103.0, ,969.6786,549.4286, ,762.45,341.6, ,912.0,286.72223, ,1139.1316,115.710526, ,910.0,79.0, ,725.2838,334.85135, ,833.1,16.25, ,688.05554,312.9074, ,1349.5,234.12791, ,1179.3096,297.5476, ,693.63336,379.96667, ,651.0,492.7857, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
69, , , , , , , , , ,1121.3823,251.08824, , , , ,699.6786,432.89285, ,916.88464,657.88464, , , , ,743.11536,586.88464, ,1200.7778,623.1667, ,997.5,156.25, ,927.3889,284.44446, ,1007.0,103.0, ,969.2838,553.1486, ,760.3889,339.22223, ,909.08826,286.61765, ,1140.5,115.5, ,909.119,86.97619, ,728.89026,340.2805, ,827.7857,13.261905, ,686.25,316.625, ,1346.6666,227.77777, ,1176.7106,296.5, ,694.0,376.7857, ,653.03845,492.65384, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
70, , , , , , , , , ,1121.3889,249.22223, , , , ,702.2632,428.9737, ,914.11536,656.11536, , , , ,744.5,587.3333, ,1199.881,621.9286, ,994.5,154.63637, ,928.66,289.14, ,1006.85,97.8, ,970.7143,552.7857, ,764.14703,339.5, ,908.91174,289.38235, ,1140.2778,110.44444, ,913.6,89.45, ,729.62823,342.7564, ,832.0714,15.404762, ,684.05554,315.16666, ,1344.0428,228.58571, ,1179.7106,298.5, ,697.0,371.0, ,650.0714,494.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
71, , , , , , , , , ,1117.5,248.0, , , , ,704.9138,430.67242, ,912.3,661.3, , , , ,743.8077,580.4231, ,1196.4584,618.7917, ,990.7381,159.78572, ,926.1875,296.5625,*,1008.7727,98.0, ,970.7619,550.0952, ,761.3823,344.08823, ,911.23334,287.16666, ,1137.7222,117.0, ,910.0714,89.88095, ,731.77026,340.5, ,829.7174,15.891304, ,678.9651,312.05814, ,1342.5741,225.94444, ,1186.2894,297.5, ,694.63336,372.96667, ,650.14703,493.5, ,1244.0,345.7857, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
72, , , , , , , , , ,1117.5714,247.14285, , , , ,705.5,435.0, ,915.4167,658.3333, , , , ,741.3,586.5, ,1197.2142,617.0714, ,991.3182,156.77272, ,922.0,299.27777, ,1012.0,103.0, ,970.86664,543.73334, ,765.9,348.9, ,907.85297,288.91177, ,1138.8529,119.97059, ,909.6111,93.05556, ,733.15,340.2, ,835.5,8.5, ,678.1,307.46, ,1339.55,225.2, ,1187.3422,299.3421, ,694.5,379.0, ,652.2143,495.0, ,1240.2142,342.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
73, , , , , , , , , , , , , , , ,706.7195,428.18292, ,911.2143,657.0, , , , ,744.11536,586.11536, ,1197.2084,616.0833, ,989.119,157.9762, ,923.7353,296.55884, ,1017.6905,103.35714, ,967.3421,543.8158, ,764.8333,352.23334, ,908.08826,283.61765, ,1140.5,119.710526, ,915.0,86.22727, ,727.4167,340.69446, ,836.1316,12.236842, ,676.0484,303.5645, ,1335.8636,227.22728, ,1182.4,299.55, ,692.9,374.9, ,648.5,495.0, ,1237.7307,340.65384, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
74, , , , , , , , , , , , , , , ,707.68604,426.03488, ,916.7857,661.0, , , , ,747.0,582.0, ,1198.75,616.9167, ,985.3182,166.22728, ,922.5,303.0, ,1019.1667,102.5, ,972.05,541.7, ,767.2857,352.85715, ,909.1111,284.77777, ,1136.5,116.833336, ,912.1,79.15, ,727.3571,343.12857, ,843.3095,15.357142, ,678.4091,302.80304, ,1334.0,223.4, ,1184.9117,299.38235, ,690.0,370.2143, ,649.2143,499.0, ,1240.0,342.7857, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
